product_id,order_id,order_date,product_name,category,quantity,unit_price,bill_value,city,state,sales_channel,customer_age,discount_pct,payment_mode,return_flag,brand_name,total_amount
IT11912,6912,2025-09-03,Jeans,Western,2,1717.0,3434.0,Bhavnagar,Punjab,Online,38,5,Card,No,SheStyle,3434.0
IT11913,6913,2025-04-17,Leggings,Casual,2,1586.0,3172.0,Surat,Punjab,Offline,35,15,UPI,No,SheStyle,3172.0
IT11914,6914,2025-08-24,Skirt,Western,4,2425.0,9700.0,Ahmedabad,Punjab,Offline,43,10,Cash,Yes,SheStyle,9700.0
IT11916,6916,2025-11-01,Saree,Ethnic,1,9992.0,9992.0,Bhavnagar,Punjab,Offline,37,10,UPI,Yes,SheStyle,9992.0
IT11918,6918,2025-01-04,Saree,Ethnic,4,8783.0,35132.0,Rajkot,Punjab,Offline,41,15,Cash,No,SheStyle,35132.0
IT11923,6923,2025-06-19,Leggings,Casual,3,946.0,2838.0,Rajkot,Punjab,Online,43,10,UPI,No,SheStyle,2838.0
IT11924,6924,2025-04-12,Lehenga,Ethnic,5,9038.0,45190.0,Surat,Punjab,Online,18,5,Card,No,SheStyle,45190.0
IT11925,6925,2025-07-26,Kurti,Ethnic,3,1577.0,4731.0,Ahmedabad,Punjab,Offline,18,10,Card,Yes,SheStyle,4731.0
IT11929,6929,2025-12-29,Saree,Ethnic,4,9752.0,39008.0,Surat,Punjab,Offline,32,5,Card,Yes,SheStyle,39008.0
IT11930,6930,2025-02-09,Saree,Ethnic,2,5261.0,10522.0,Bhavnagar,Punjab,Online,28,0,UPI,No,SheStyle,10522.0
IT11931,6931,2025-06-24,Kurti,Ethnic,3,1818.0,5454.0,Ahmedabad,Punjab,Online,40,10,Card,No,SheStyle,5454.0
IT11933,6933,2025-05-15,Leggings,Casual,3,1232.0,3696.0,Ahmedabad,Punjab,Online,29,10,Cash,No,SheStyle,3696.0
IT11934,6934,2025-05-24,Leggings,Casual,1,1234.0,1234.0,Vadodara,Punjab,Online,44,15,Card,Yes,SheStyle,1234.0
IT11935,6935,2025-08-07,Skirt,Western,5,2752.0,13760.0,Rajkot,Punjab,Online,25,15,Cash,No,SheStyle,13760.0
IT11937,6937,2025-10-03,Skirt,Western,1,2183.0,2183.0,Surat,Punjab,Online,43,15,UPI,No,SheStyle,2183.0
IT11944,6944,2025-11-20,Lehenga,Ethnic,1,7860.0,7860.0,Ahmedabad,Punjab,Offline,33,20,Cash,Yes,SheStyle,7860.0
IT11945,6945,2025-04-10,Top,Western,1,1746.0,1746.0,Bhavnagar,Punjab,Online,21,10,UPI,Yes,SheStyle,1746.0
IT11951,6951,2025-08-07,Kurti,Ethnic,5,1000.0,5000.0,Bhavnagar,Gujarat,Online,37,15,Card,Yes,SheStyle,5000.0
IT11952,6952,2025-08-13,Jeans,Western,4,1968.0,7872.0,Vadodara,Gujarat,Online,45,5,Card,No,SheStyle,7872.0
IT11953,6953,2025-03-08,Top,Western,5,1654.0,8270.0,Ahmedabad,Gujarat,Offline,23,5,Cash,No,SheStyle,8270.0
IT11963,6963,2025-09-05,Anarkali Suit,Ethnic,3,8292.0,24876.0,Vadodara,Gujarat,Online,41,20,UPI,No,SheStyle,24876.0
IT11964,6964,2025-09-07,Kurti,Ethnic,3,1374.0,4122.0,Rajkot,Gujarat,Offline,19,10,Card,Yes,SheStyle,4122.0
IT11965,6965,2025-10-24,Skirt,Western,2,2607.0,5214.0,Surat,Gujarat,Offline,26,5,Card,Yes,SheStyle,5214.0
IT11966,6966,2025-06-06,Top,Western,3,1509.0,4527.0,Bhavnagar,Gujarat,Online,22,20,Card,Yes,SheStyle,4527.0
IT11967,6967,2025-04-10,Kurti,Ethnic,1,1149.0,1149.0,Bhavnagar,Gujarat,Online,35,15,Cash,No,SheStyle,1149.0
IT11968,6968,2025-07-04,Lehenga,Ethnic,3,5533.0,16599.0,Vadodara,Gujarat,Offline,26,0,UPI,Yes,SheStyle,16599.0
IT11969,6969,2025-06-29,Saree,Ethnic,3,9831.0,29493.0,Ahmedabad,Gujarat,Offline,35,15,UPI,No,SheStyle,29493.0
IT11972,6972,2025-11-29,Kurti,Ethnic,4,1986.0,7944.0,Vadodara,Gujarat,Offline,29,10,Card,Yes,SheStyle,7944.0
IT11973,6973,2025-09-08,Top,Western,4,647.0,2588.0,Surat,Gujarat,Offline,19,10,Card,No,SheStyle,2588.0
IT11974,6974,2025-01-26,Skirt,Western,2,1500.0,3000.0,Rajkot,Gujarat,Online,19,5,UPI,Yes,SheStyle,3000.0
IT11975,6975,2025-03-10,Leggings,Casual,5,1616.0,8080.0,Vadodara,Gujarat,Offline,39,20,Card,Yes,SheStyle,8080.0
IT11977,6977,2025-06-22,Lehenga,Ethnic,2,9811.0,19622.0,Bhavnagar,Gujarat,Online,33,0,Cash,Yes,SheStyle,19622.0
IT11978,6978,2025-10-17,Lehenga,Ethnic,2,8061.0,16122.0,Ahmedabad,Gujarat,Online,38,5,Card,No,SheStyle,16122.0
IT11980,6980,2025-04-26,Saree,Ethnic,1,7046.0,7046.0,Surat,Gujarat,Offline,19,10,Card,Yes,SheStyle,7046.0
IT11983,6983,2025-05-10,Saree,Ethnic,2,7387.0,14774.0,Rajkot,Bihar,Offline,23,10,Cash,No,SheStyle,14774.0
IT11985,6985,2025-04-30,Anarkali Suit,Ethnic,4,8715.0,34860.0,Surat,Bihar,Offline,44,20,Cash,Yes,SheStyle,34860.0
IT11986,6986,2025-05-21,Jeans,Western,4,2618.0,10472.0,Ahmedabad,Bihar,Online,27,10,Card,No,SheStyle,10472.0
IT11988,6988,2025-11-24,Top,Western,3,1240.0,3720.0,Surat,Bihar,Offline,22,0,Cash,No,SheStyle,3720.0
IT11989,6989,2025-08-11,Top,Western,4,986.0,3944.0,Surat,Bihar,Online,18,5,UPI,No,SheStyle,3944.0
IT11991,6991,2025-02-27,Top,Western,1,896.0,896.0,Surat,Bihar,Online,45,20,Cash,No,SheStyle,896.0
IT11995,6995,2025-11-07,Top,Western,2,904.0,1808.0,Rajkot,Bihar,Offline,38,5,Cash,Yes,SheStyle,1808.0
IT12000,7000,2025-12-19,Skirt,Western,5,2036.0,10180.0,Vadodara,Bihar,Offline,42,5,UPI,No,SheStyle,10180.0
IT12002,7002,2025-05-09,Leggings,Casual,2,593.0,1186.0,Ahmedabad,Bihar,Online,27,5,UPI,No,SheStyle,1186.0
IT12003,7003,2025-08-05,Leggings,Casual,5,1293.0,6465.0,Ahmedabad,Bihar,Offline,22,0,Card,Yes,SheStyle,6465.0
IT12005,7005,2025-05-31,Lehenga,Ethnic,2,3601.0,7202.0,Surat,Bihar,Online,42,5,Card,No,SheStyle,7202.0
IT12006,7006,2025-12-06,Skirt,Western,5,1563.0,7815.0,Ahmedabad,Bihar,Online,34,15,UPI,Yes,SheStyle,7815.0
IT12009,7009,2025-11-16,Top,Western,5,599.0,2995.0,Surat,Bihar,Offline,41,15,Cash,No,SheStyle,2995.0
IT12010,7010,2025-12-02,Leggings,Casual,5,1280.0,6400.0,Vadodara,Bihar,Online,35,10,Card,No,SheStyle,6400.0
IT12013,7013,2025-05-22,Skirt,Western,5,2474.0,12370.0,Bhavnagar,Bihar,Online,18,15,Cash,Yes,SheStyle,12370.0
IT12015,7015,2025-09-08,Kurti,Ethnic,2,1247.0,2494.0,Ahmedabad,Bihar,Offline,39,15,UPI,No,SheStyle,2494.0
IT12017,7017,2025-07-28,Skirt,Western,3,1637.0,4911.0,Ahmedabad,Bihar,Online,32,10,Cash,No,SheStyle,4911.0
IT12020,7020,2025-07-12,Saree,Ethnic,3,9713.0,29139.0,Ahmedabad,Bihar,Online,26,20,UPI,No,SheStyle,29139.0
IT12023,7023,2025-04-20,Saree,Ethnic,3,5778.0,17334.0,Rajkot,Bihar,Online,35,15,Cash,Yes,SheStyle,17334.0
IT12025,7025,2025-10-09,Leggings,Casual,3,547.0,1641.0,Ahmedabad,Gujarat,Offline,34,15,UPI,Yes,SheStyle,1641.0
IT12027,7027,2025-06-04,Anarkali Suit,Ethnic,1,4358.0,4358.0,Bhavnagar,Gujarat,Offline,28,10,Card,No,SheStyle,4358.0
IT12029,7029,2025-07-25,Leggings,Casual,2,1909.0,3818.0,Vadodara,Gujarat,Offline,27,10,UPI,No,SheStyle,3818.0
IT12030,7030,2025-09-09,Top,Western,1,1367.0,1367.0,Ahmedabad,Gujarat,Online,29,15,Cash,Yes,SheStyle,1367.0
IT12031,7031,2025-11-22,Kurti,Ethnic,2,704.0,1408.0,Rajkot,Gujarat,Online,33,5,UPI,Yes,SheStyle,1408.0
IT12032,7032,2025-08-02,Skirt,Western,2,2625.0,5250.0,Vadodara,Gujarat,Online,26,10,Card,Yes,SheStyle,5250.0
IT12033,7033,2025-02-18,Jeans,Western,3,2485.0,7455.0,Ahmedabad,Gujarat,Online,27,0,Cash,Yes,SheStyle,7455.0
IT12034,7034,2025-01-12,Lehenga,Ethnic,4,6625.0,26500.0,Ahmedabad,Gujarat,Offline,28,10,UPI,No,SheStyle,26500.0
IT12035,7035,2025-12-05,Lehenga,Ethnic,1,3592.0,3592.0,Rajkot,Gujarat,Online,23,15,Card,No,SheStyle,3592.0
IT12037,7037,2025-08-26,Saree,Ethnic,4,8890.0,35560.0,Bhavnagar,Gujarat,Online,20,5,UPI,No,SheStyle,35560.0
IT12039,7039,2025-03-29,Lehenga,Ethnic,1,7676.0,7676.0,Vadodara,Gujarat,Online,32,10,Cash,Yes,SheStyle,7676.0
IT12040,7040,2025-05-23,Leggings,Casual,2,1112.0,2224.0,Surat,Gujarat,Offline,31,20,Cash,No,SheStyle,2224.0
IT12041,7041,2025-11-30,Kurti,Ethnic,4,757.0,3028.0,Surat,Gujarat,Online,34,15,Cash,Yes,SheStyle,3028.0
IT12042,7042,2025-06-16,Saree,Ethnic,1,5757.0,5757.0,Ahmedabad,Gujarat,Offline,31,10,Card,No,SheStyle,5757.0
IT12043,7043,2025-08-04,Top,Western,1,997.0,997.0,Surat,Gujarat,Online,45,5,UPI,Yes,SheStyle,997.0
IT12044,7044,2025-05-15,Jeans,Western,5,2184.0,10920.0,Vadodara,Gujarat,Online,39,15,Cash,Yes,SheStyle,10920.0
IT12045,7045,2025-01-21,Kurti,Ethnic,2,1884.0,3768.0,Surat,Gujarat,Offline,28,15,Cash,No,SheStyle,3768.0
IT12046,7046,2025-01-09,Lehenga,Ethnic,2,5197.0,10394.0,Surat,Gujarat,Online,39,0,Card,Yes,SheStyle,10394.0
IT12047,7047,2025-10-18,Kurti,Ethnic,3,1058.0,3174.0,Ahmedabad,Gujarat,Online,33,15,Card,No,SheStyle,3174.0
IT12050,7050,2025-02-10,Skirt,Western,2,1679.0,3358.0,Bhavnagar,Gujarat,Online,34,5,UPI,Yes,SheStyle,3358.0
IT12052,7052,2025-04-11,Top,Western,4,1104.0,4416.0,Rajkot,Gujarat,Online,35,15,UPI,No,SheStyle,4416.0
IT12053,7053,2025-01-03,Top,Western,3,1420.0,4260.0,Surat,Gujarat,Offline,18,0,Card,Yes,SheStyle,4260.0
IT12054,7054,2025-03-25,Top,Western,1,706.0,706.0,Ahmedabad,Gujarat,Online,38,5,UPI,Yes,SheStyle,706.0
IT12057,7057,2025-05-05,Skirt,Western,4,1693.0,6772.0,Rajkot,Gujarat,Online,43,0,Cash,Yes,SheStyle,6772.0
IT12060,7060,2025-08-25,Anarkali Suit,Ethnic,1,5334.0,5334.0,Bhavnagar,Gujarat,Offline,24,0,Cash,No,SheStyle,5334.0
IT12061,7061,2025-11-21,Leggings,Casual,2,1895.0,3790.0,Bhavnagar,Gujarat,Offline,21,20,UPI,Yes,SheStyle,3790.0
IT12062,7062,2025-08-21,Jeans,Western,2,2057.0,4114.0,Surat,Gujarat,Offline,26,0,UPI,No,SheStyle,4114.0
IT12063,7063,2025-01-01,Top,Western,5,1908.0,9540.0,Vadodara,Gujarat,Offline,21,20,UPI,No,SheStyle,9540.0
IT12064,7064,2025-03-14,Kurti,Ethnic,3,1381.0,4143.0,Surat,Gujarat,Offline,25,20,Cash,No,SheStyle,4143.0
IT12065,7065,2025-10-23,Lehenga,Ethnic,1,7240.0,7240.0,Rajkot,Gujarat,Offline,41,10,Card,No,SheStyle,7240.0
IT12067,7067,2025-09-11,Top,Western,2,893.0,1786.0,Ahmedabad,Gujarat,Online,31,10,Card,Yes,SheStyle,1786.0
IT12068,7068,2025-11-11,Skirt,Western,5,1552.0,7760.0,Surat,Gujarat,Offline,44,20,UPI,Yes,SheStyle,7760.0
IT12069,7069,2025-11-18,Anarkali Suit,Ethnic,2,9894.0,19788.0,Surat,Gujarat,Online,20,0,Cash,Yes,SheStyle,19788.0
IT12070,7070,2025-05-20,Anarkali Suit,Ethnic,3,3908.0,11724.0,Rajkot,Gujarat,Online,33,0,Card,Yes,SheStyle,11724.0
IT12071,7071,2025-09-09,Anarkali Suit,Ethnic,4,6810.0,27240.0,Bhavnagar,Gujarat,Offline,45,10,Cash,Yes,SheStyle,27240.0
IT12073,7073,2025-04-09,Lehenga,Ethnic,5,8069.0,40345.0,Ahmedabad,Gujarat,Offline,45,20,UPI,No,SheStyle,40345.0
IT12074,7074,2025-04-29,Top,Western,1,1923.0,1923.0,Rajkot,Gujarat,Online,20,5,UPI,Yes,SheStyle,1923.0
IT12076,7076,2025-02-09,Saree,Ethnic,2,5328.0,10656.0,Vadodara,Gujarat,Online,25,15,UPI,Yes,SheStyle,10656.0
IT12081,7081,2025-11-27,Skirt,Western,1,2653.0,2653.0,Surat,Gujarat,Offline,24,20,Cash,Yes,SheStyle,2653.0
IT12082,7082,2025-01-17,Jeans,Western,4,1818.0,7272.0,Rajkot,Gujarat,Offline,29,15,Cash,Yes,SheStyle,7272.0
IT12083,7083,2025-07-05,Saree,Ethnic,3,5582.0,16746.0,Vadodara,Gujarat,Online,34,5,Cash,No,SheStyle,16746.0
IT12085,7085,2025-03-23,Lehenga,Ethnic,1,9478.0,9478.0,Surat,Gujarat,Offline,21,15,UPI,No,SheStyle,9478.0
IT12087,7087,2025-10-03,Skirt,Western,2,2772.0,5544.0,Bhavnagar,Gujarat,Online,45,5,Card,Yes,SheStyle,5544.0
IT12088,7088,2025-02-14,Kurti,Ethnic,1,606.0,606.0,Surat,Gujarat,Online,29,15,Unknown,Yes,SheStyle,606.0
IT12089,7089,2025-08-08,Lehenga,Ethnic,4,7659.0,30636.0,Ahmedabad,Gujarat,Online,19,20,Cash,Yes,SheStyle,30636.0
IT12092,7092,2025-06-24,Saree,Ethnic,1,3708.0,3708.0,Vadodara,Gujarat,Offline,42,5,UPI,No,SheStyle,3708.0
IT12093,7093,2025-02-23,Saree,Ethnic,4,3641.0,14564.0,Ahmedabad,Gujarat,Offline,40,15,Card,Yes,SheStyle,14564.0
IT12097,7097,2025-09-17,Anarkali Suit,Ethnic,1,8989.0,8989.0,Vadodara,Gujarat,Offline,20,20,Cash,No,SheStyle,8989.0
IT12100,7100,2025-09-26,Saree,Ethnic,2,6469.0,12938.0,Surat,Gujarat,Offline,42,20,UPI,No,SheStyle,12938.0
IT12101,7101,2025-04-21,Saree,Ethnic,2,3139.0,6278.0,Surat,Gujarat,Offline,20,5,UPI,No,SheStyle,6278.0
IT12102,7102,2025-03-13,Lehenga,Ethnic,1,7692.0,7692.0,Surat,Gujarat,Online,45,10,Cash,Yes,SheStyle,7692.0
IT12103,7103,2025-01-19,Skirt,Western,4,2792.0,11168.0,Surat,Gujarat,Offline,33,15,Cash,No,SheStyle,11168.0
IT12106,7106,2025-10-04,Top,Western,4,1129.0,4516.0,Ahmedabad,Gujarat,Offline,41,5,Card,No,SheStyle,4516.0
IT12107,7107,2025-01-04,Jeans,Western,4,2877.0,11508.0,Ahmedabad,Gujarat,Online,42,20,UPI,No,SheStyle,11508.0
IT12109,7109,2025-04-09,Anarkali Suit,Ethnic,5,3200.0,16000.0,Ahmedabad,Gujarat,Offline,32,0,Card,No,SheStyle,16000.0
IT12113,7113,2025-03-05,Lehenga,Ethnic,5,8572.0,42860.0,Rajkot,Gujarat,Offline,19,10,UPI,Yes,SheStyle,42860.0
IT12114,7114,2025-01-31,Anarkali Suit,Ethnic,2,9661.0,19322.0,Rajkot,Gujarat,Offline,45,10,Card,Yes,SheStyle,19322.0
IT12115,7115,2025-02-16,Jeans,Western,5,2245.0,11225.0,Bhavnagar,Gujarat,Offline,19,0,Card,No,SheStyle,11225.0
IT12116,7116,2025-05-05,Kurti,Ethnic,4,719.0,2876.0,Vadodara,Gujarat,Online,37,20,Cash,Yes,SheStyle,2876.0
IT12118,7118,2025-05-12,Skirt,Western,2,1943.0,3886.0,Surat,Gujarat,Offline,23,15,UPI,No,SheStyle,3886.0
IT12123,7123,2025-11-20,Anarkali Suit,Ethnic,5,9328.0,46640.0,Surat,Gujarat,Online,33,5,UPI,No,SheStyle,46640.0
IT12124,7124,2025-03-06,Top,Western,3,1591.0,4773.0,Surat,Gujarat,Online,39,0,UPI,Yes,SheStyle,4773.0
IT12125,7125,2025-12-21,Top,Western,4,1657.0,6628.0,Surat,Gujarat,Online,24,0,Cash,Yes,SheStyle,6628.0
IT12126,7126,2025-12-22,Leggings,Casual,1,1678.0,1678.0,Rajkot,Gujarat,Offline,20,0,Cash,Yes,SheStyle,1678.0
IT12128,7128,2025-01-08,Leggings,Casual,2,1705.0,3410.0,Rajkot,Gujarat,Offline,18,10,Card,Yes,SheStyle,3410.0
IT12129,7129,2025-01-13,Lehenga,Ethnic,1,8456.0,8456.0,Rajkot,Gujarat,Online,31,15,Card,Yes,SheStyle,8456.0
IT12132,7132,2025-03-01,Lehenga,Ethnic,4,4435.0,17740.0,Bhavnagar,Gujarat,Offline,23,15,UPI,Yes,SheStyle,17740.0
IT12133,7133,2025-07-16,Leggings,Casual,3,1650.0,4950.0,Vadodara,Gujarat,Offline,27,5,UPI,Yes,SheStyle,4950.0
IT12135,7135,2025-02-19,Kurti,Ethnic,3,1984.0,5952.0,Bhavnagar,Gujarat,Offline,45,10,UPI,Yes,SheStyle,5952.0
IT12136,7136,2025-04-10,Saree,Ethnic,3,7720.0,23160.0,Surat,Gujarat,Offline,35,5,UPI,Yes,SheStyle,23160.0
IT12142,7142,2025-12-29,Saree,Ethnic,5,5758.0,28790.0,Vadodara,Gujarat,Offline,41,20,Cash,Yes,SheStyle,28790.0
IT12143,7143,2025-03-24,Saree,Ethnic,3,9197.0,27591.0,Ahmedabad,Gujarat,Offline,23,0,UPI,Yes,SheStyle,27591.0
IT12146,7146,2025-02-08,Leggings,Casual,5,992.0,4960.0,Surat,Gujarat,Offline,35,5,Cash,Yes,SheStyle,4960.0
IT12149,7149,2025-11-04,Leggings,Casual,2,1352.0,2704.0,Rajkot,Gujarat,Offline,37,20,Card,No,SheStyle,2704.0
IT12150,7150,2025-06-23,Kurti,Ethnic,4,1636.0,6544.0,Surat,Gujarat,Online,43,0,Card,Yes,SheStyle,6544.0
IT12154,7154,2025-08-01,Skirt,Western,4,2935.0,11740.0,Ahmedabad,Gujarat,Online,41,10,Cash,Yes,SheStyle,11740.0
IT12160,7160,2025-05-12,Top,Western,2,860.0,1720.0,Vadodara,Gujarat,Online,31,15,Cash,Yes,SheStyle,1720.0
IT12162,7162,2025-09-03,Jeans,Western,5,2486.0,12430.0,Surat,Gujarat,Online,24,0,UPI,No,SheStyle,12430.0
IT12163,7163,2025-06-05,Leggings,Casual,4,1524.0,6096.0,Ahmedabad,Gujarat,Online,43,10,Cash,Yes,SheStyle,6096.0
IT12164,7164,2025-04-20,Leggings,Casual,4,1155.0,4620.0,Ahmedabad,Gujarat,Offline,25,20,Cash,No,SheStyle,4620.0
IT12166,7166,2025-04-10,Anarkali Suit,Ethnic,3,3583.0,10749.0,Ahmedabad,Gujarat,Online,32,15,Cash,Yes,SheStyle,10749.0
IT12167,7167,2025-04-13,Saree,Ethnic,3,3211.0,9633.0,Vadodara,Gujarat,Offline,24,10,UPI,Yes,SheStyle,9633.0
IT12168,7168,2025-10-26,Lehenga,Ethnic,3,3086.0,9258.0,Ahmedabad,Gujarat,Online,32,0,Cash,No,SheStyle,9258.0
IT12169,7169,2025-07-30,Lehenga,Ethnic,1,7760.0,7760.0,Vadodara,Gujarat,Offline,23,5,Cash,No,SheStyle,7760.0
IT12171,7171,2025-12-28,Top,Western,5,1265.0,6325.0,Surat,Gujarat,Online,25,20,UPI,No,SheStyle,6325.0
IT12176,7176,2025-07-10,Anarkali Suit,Ethnic,1,9192.0,9192.0,Rajkot,Gujarat,Offline,18,0,UPI,Yes,SheStyle,9192.0
IT12178,7178,2025-11-22,Jeans,Western,5,1899.0,9495.0,Bhavnagar,Gujarat,Online,24,10,UPI,Yes,SheStyle,9495.0
IT12180,7180,2025-09-12,Kurti,Ethnic,4,1003.0,4012.0,Rajkot,Gujarat,Online,31,15,UPI,Yes,SheStyle,4012.0
IT12183,7183,2025-01-12,Kurti,Ethnic,5,1276.0,6380.0,Surat,Gujarat,Online,39,0,Card,No,SheStyle,6380.0
IT12186,7186,2025-02-21,Leggings,Casual,2,1034.0,2068.0,Surat,Gujarat,Offline,19,10,Card,Yes,SheStyle,2068.0
IT12189,7189,2025-12-09,Lehenga,Ethnic,5,8964.0,44820.0,Bhavnagar,Gujarat,Offline,19,15,UPI,Yes,SheStyle,44820.0
IT12190,7190,2025-12-01,Lehenga,Ethnic,5,7198.0,35990.0,Bhavnagar,Gujarat,Online,21,20,UPI,No,SheStyle,35990.0
IT12192,7192,2025-03-23,Anarkali Suit,Ethnic,3,8276.0,24828.0,Surat,Gujarat,Online,43,0,Card,Yes,SheStyle,24828.0
IT12194,7194,2025-08-15,Lehenga,Ethnic,1,8340.0,8340.0,Vadodara,Gujarat,Online,42,0,Cash,No,SheStyle,8340.0
IT12197,7197,2025-10-21,Leggings,Casual,5,516.0,2580.0,Vadodara,Gujarat,Offline,25,20,Cash,Yes,SheStyle,2580.0
IT12198,7198,2025-02-14,Kurti,Ethnic,5,1836.0,9180.0,Ahmedabad,Gujarat,Online,23,0,UPI,Yes,SheStyle,9180.0
IT12199,7199,2025-12-26,Jeans,Western,2,2605.0,5210.0,Surat,Gujarat,Offline,23,20,UPI,No,SheStyle,5210.0
IT12200,7200,2025-02-19,Jeans,Western,3,2505.0,7515.0,Rajkot,Gujarat,Online,20,10,UPI,No,SheStyle,7515.0
IT12201,7201,2025-11-19,Top,Western,3,716.0,2148.0,Surat,Gujarat,Online,33,20,Cash,Yes,SheStyle,2148.0
IT12202,7202,2025-04-08,Kurti,Ethnic,3,813.0,2439.0,Ahmedabad,Gujarat,Offline,30,10,UPI,Yes,SheStyle,2439.0
IT12204,7204,2025-12-27,Jeans,Western,3,2175.0,6525.0,Ahmedabad,Gujarat,Offline,29,20,Cash,Yes,SheStyle,6525.0
IT12205,7205,2025-08-20,Leggings,Casual,5,1545.0,7725.0,Rajkot,Gujarat,Offline,32,0,Cash,No,SheStyle,7725.0
IT12207,7207,2025-06-22,Jeans,Western,1,2380.0,2380.0,Vadodara,Gujarat,Online,45,0,Card,Yes,SheStyle,2380.0
IT12208,7208,2025-11-08,Kurti,Ethnic,1,627.0,627.0,Surat,Gujarat,Offline,30,20,Card,No,SheStyle,627.0
IT12209,7209,2025-02-03,Leggings,Casual,5,832.0,4160.0,Vadodara,Gujarat,Offline,24,10,UPI,Yes,SheStyle,4160.0
IT12210,7210,2025-09-22,Kurti,Ethnic,1,1393.0,1393.0,Bhavnagar,Gujarat,Offline,40,10,Cash,Yes,SheStyle,1393.0
IT12211,7211,2025-10-17,Jeans,Western,4,2456.0,9824.0,Ahmedabad,Gujarat,Online,44,15,UPI,No,SheStyle,9824.0
IT12212,7212,2025-02-22,Leggings,Casual,4,859.0,3436.0,Ahmedabad,Gujarat,Offline,45,20,Cash,Yes,SheStyle,3436.0
IT12213,7213,2025-08-17,Skirt,Western,1,2854.0,2854.0,Ahmedabad,Gujarat,Online,36,10,Card,No,SheStyle,2854.0
IT12214,7214,2025-07-02,Top,Western,3,643.0,1929.0,Ahmedabad,Gujarat,Online,22,5,Card,Yes,SheStyle,1929.0
IT12218,7218,2025-01-17,Lehenga,Ethnic,2,8369.0,16738.0,Bhavnagar,Gujarat,Offline,39,0,Card,Yes,SheStyle,16738.0
IT12219,7219,2025-04-23,Anarkali Suit,Ethnic,4,7855.0,31420.0,Rajkot,Gujarat,Online,24,0,Cash,No,SheStyle,31420.0
IT12223,7223,2025-02-23,Leggings,Casual,3,500.0,1500.0,Bhavnagar,Gujarat,Offline,25,10,Cash,No,SheStyle,1500.0
IT12226,7226,2025-11-05,Leggings,Casual,2,801.0,1602.0,Surat,Gujarat,Online,45,15,Card,Yes,SheStyle,1602.0
IT12227,7227,2025-09-09,Anarkali Suit,Ethnic,4,5173.0,20692.0,Ahmedabad,Gujarat,Online,32,15,Cash,No,SheStyle,20692.0
IT12228,7228,2025-07-26,Leggings,Casual,4,1472.0,5888.0,Rajkot,Gujarat,Online,41,15,Card,Yes,SheStyle,5888.0
IT12231,7231,2025-07-26,Lehenga,Ethnic,1,7232.0,7232.0,Ahmedabad,Gujarat,Online,43,20,UPI,No,SheStyle,7232.0
IT12233,7233,2025-04-11,Skirt,Western,1,1714.0,1714.0,Ahmedabad,Gujarat,Offline,37,15,UPI,Yes,SheStyle,1714.0
IT12234,7234,2025-02-04,Jeans,Western,5,2191.0,10955.0,Vadodara,Gujarat,Offline,22,0,Cash,Yes,SheStyle,10955.0
IT12235,7235,2025-01-19,Saree,Ethnic,4,4196.0,16784.0,Surat,Gujarat,Online,18,5,UPI,Yes,SheStyle,16784.0
IT12237,7237,2025-11-10,Jeans,Western,3,2295.0,6885.0,Ahmedabad,Gujarat,Online,24,15,UPI,Yes,SheStyle,6885.0
IT12238,7238,2025-04-29,Saree,Ethnic,1,3085.0,3085.0,Ahmedabad,Gujarat,Offline,38,10,UPI,Yes,SheStyle,3085.0
IT12241,7241,2025-09-30,Kurti,Ethnic,3,793.0,2379.0,Surat,Gujarat,Online,26,10,UPI,No,SheStyle,2379.0
IT12243,7243,2025-01-16,Anarkali Suit,Ethnic,1,4606.0,4606.0,Bhavnagar,Gujarat,Offline,21,0,Card,Yes,SheStyle,4606.0
IT12244,7244,2025-08-11,Lehenga,Ethnic,4,9278.0,37112.0,Rajkot,Gujarat,Online,33,10,Card,No,SheStyle,37112.0
IT12248,7248,2025-05-05,Lehenga,Ethnic,1,7985.0,7985.0,Vadodara,Gujarat,Offline,40,15,Cash,Yes,SheStyle,7985.0
IT12249,7249,2025-06-18,Jeans,Western,1,1640.0,1640.0,Ahmedabad,Gujarat,Offline,43,0,Cash,Yes,SheStyle,1640.0
IT12250,7250,2025-08-13,Leggings,Casual,3,1743.0,5229.0,Ahmedabad,Gujarat,Offline,37,5,Card,Yes,SheStyle,5229.0
IT12252,7252,2025-04-05,Skirt,Western,4,1662.0,6648.0,Rajkot,Gujarat,Offline,44,15,Cash,Yes,SheStyle,6648.0
IT12254,7254,2025-02-06,Leggings,Casual,2,1486.0,2972.0,Bhavnagar,Gujarat,Offline,20,20,UPI,No,SheStyle,2972.0
IT12255,7255,2025-12-30,Skirt,Western,1,2444.0,2444.0,Surat,Gujarat,Offline,43,15,Card,Yes,SheStyle,2444.0
IT12259,7259,2025-05-26,Top,Western,5,998.0,4990.0,Surat,Gujarat,Online,21,15,Card,Yes,SheStyle,4990.0
IT12263,7263,2025-01-25,Leggings,Casual,2,1566.0,3132.0,Bhavnagar,Gujarat,Online,22,5,Card,No,SheStyle,3132.0
IT12265,7265,2025-11-22,Leggings,Casual,4,715.0,2860.0,Ahmedabad,Gujarat,Online,31,5,Card,Yes,SheStyle,2860.0
IT12267,7267,2025-11-25,Kurti,Ethnic,4,1473.0,5892.0,Surat,Gujarat,Offline,37,5,Card,No,SheStyle,5892.0
